sentence_id,damsl_tags,beads_tags,n_damsl_tags,n_beads_tags
1034_w0912,S-Inform,IT; SE,1,2
1034_w0913,TG; MS,,2,0
1034_w0914,S-Inform; MS,,2,0
1034_w0915,Q-W; TG,,2,0
1034_w0916,S-Inform; CORR; CH,ATTR; REB; SE,3,3
1034_w0917,S; CH,ATTR; REB,2,2
1034_w0918,S; CH,ATTR; REB,2,2
1034_w0919,S,ATTR,1,1
1034_w0920,S; CH,PER; ATTR; REB,2,3
1034_w0921,S,,1,0
1034_w0922,S; CH; MS,ATTR; REB,3,2
1034_w0923,S,ATTR,1,1
1034_w0924,IAFA,ATTR; AEX,1,2
1034_w0925,S; CH,ATTR; REB; SE,2,3
1034_w0926,TG,,1,0
1034_w0927,S; REJ; CH,REB,3,1
1034_w0928,S,ATTR; REB,1,2
1034_w0929,S,PER; IP,1,2
1034_w0930,S; CH,PER; ATTR; REB,2,3
1034_w0931,S,PER; REB,1,2
1034_w0932,S,PER,1,1
1034_w0933,S,PER; REB,1,2
1034_w0934,S,AF; PER; CB,1,3
1034_w0935,S,PB; PER,1,2
1034_w0936,S,PB; PER; CB,1,3
1034_w0937,S,PB; PER,1,2
1034_w0938,S; S-Inform; CH,AF; ATTR; REB; SE,3,4
1034_w0939,IAFA,AF; AE; PB,1,3
1034_w0940,S,PB; PER,1,2
1034_w0941,S,AF; PB; CB,1,3
1034_w0942,S,AF,1,1
1034_w0943,S; MS,,2,0
1034_w0944,S,AF; CB,1,2
1034_w0945,S; CH,PER; ATTR; REB,2,3
1034_w0946,S,PB; ATTR; CB,1,3
1034_w0947,THK,,1,0
1034_w0948,S; TG; MS,,3,0
1034_w0949,S,,1,0
1034_w0950,S,,1,0
1034_w0951,S,,1,0
1034_w0952,S,,1,0
1034_w0953,S,,1,0
1034_w0954,S-Inform; HS,,2,0
1034_w0955,S,REB,1,1
1034_w0956,Q-W; SEEP; TG,CB,3,1
1034_w0957,S; EXPL,AF; CB; SE,2,3
1034_w0958,S; EXPL,AF; AE; CB; SE,2,4
1034_w0959,S; EXPL,PB; IP,2,2
1034_w0960,S,PB,1,1
1034_w0961,S; CH,PER; IP; ATTR,2,3
1034_w0962,S; CH,PER; ATTR,2,2
1034_w0963,S,CB; SE,1,2
1034_w0964,S; DIS,IP,2,1
1034_w0965,S; EXPL,,2,0
1034_w0966,S,IT,1,1
1034_w0967,S,PB,1,1
1034_w0968,S,PB,1,1
1034_w0969,S,,1,0
1034_w0970,S; IAFA,IT,2,1
1034_w0971,S,IP,1,1
1034_w0972,S,IP,1,1
1034_w0973,S; HS,SE,2,1
1034_w0974,S-Inform,SE,1,1
1034_w0975,S,,1,0
1034_w0976,S,IT,1,1
1034_w0977,S,AF,1,1
1034_w0978,S,UF; CB; SE,1,3
1034_w0979,S,,1,0
1034_w0980,S,,1,0
1034_w0981,S,,1,0
1034_w0982,S,CB,1,1
1034_w0983,S,,1,0
1034_w0984,S,,1,0
1034_w0985,S,,1,0
1034_w0986,S,IT,1,1
1034_w0987,S,IT,1,1
1034_w0988,S,,1,0
1034_w0989,S,IP,1,1
1034_w0990,S,CB,1,1
1034_w0991,S; TG,,2,0
1034_w0992,S; CH,PER; REB,2,2
1034_w0993,S,,1,0
1034_w0994,IAFA; TT,,2,0
1034_w0995,S-Inform; CH,ATTR; REB,2,2
1034_w0996,S; CH,ATTR; REB,2,2
1034_w0997,S-Inform,AF; ATTR,1,2
1034_w0998,S-Inform,AF; SE,1,2
1034_w0999,S; CH,AE; REB,2,2
1034_w1000,S,AE; IP,1,2
1034_w1001,S,AE; IP,1,2
1034_w1002,S; CH,AE; IP; REB,2,3
1034_w1003,S,,1,0
1034_w1004,YNQ; Q-RHET,REB; CB,2,2
1034_w1005,S; S-Inform,AF; AE,2,2
1034_w1006,S,AE,1,1
1034_w1007,S,AE,1,1
1034_w1008,S,AE,1,1
1034_w1009,S,,1,0
1034_w1010,S,IP,1,1
1034_w1011,S,IP,1,1
1034_w1012,S; CH,AF; ATTR; REB,2,3
1034_w1013,S; CH,AF; AE; REB,2,3
1034_w1014,S,APAT; IP,1,2
1034_w1015,THK,,1,0
1034_w1016,S; CH,PER; REB,2,2
1034_w1017,REJ; CH,PER; REB,2,2
1034_w1018,S; DIS,IT; REB,2,2
1034_w1019,S,CB; SE,1,2
1034_w1020,S,,1,0
1034_w1021,S,IT,1,1
1034_w1022,S,,1,0
1034_w1023,DIS; CH,PER; REB,2,2
1034_w1024,REJ; ANS,,2,0
1034_w1025,S; EXPL,IP,2,1
1034_w1026,YNQ,,1,0
1034_w1027,ANS,IA,1,1
1034_w1028,S; S-Inform,ATTR; REB,2,2
1034_w1029,S,CB,1,1
1034_w1030,S-Inform,CB,1,1
1034_w1031,S,CB,1,1
1034_w1032,S,CB,1,1
1034_w1033,S,CB,1,1
1034_w1034,S,PER,1,1
1034_w1035,Q-RHET; TT,,2,0
1034_w1036,S; HS,AF; ATTR; SE,2,3
1034_w1037,S,PER,1,1
1034_w1038,S,PER; ATTR,1,2
1034_w1039,S,,1,0
1034_w1040,S-Inform; HS,ATTR; SE,2,2
1034_w1041,S,,1,0
1034_w1042,S; T-REQ; MS,REB; CB; SE,3,3
1034_w1043,S,REB,1,1
1034_w1044,S; ANS,IP,2,1
1034_w1045,S,,1,0
1034_w1046,S,IP,1,1
1034_w1047,S; IAFA,PER; ATTR,2,2
1034_w1048,S,ATTR,1,1
1034_w1049,S,ATTR; SE,1,2
1034_w1050,S,PER; ATTR,1,2
1034_w1051,S,ATTR,1,1
1034_w1052,S,DF; REB,1,2
1034_w1053,S,CB,1,1
1034_w1054,IAFA,CB,1,1
1034_w1055,S; CH,ATTR; REB,2,2
1034_w1056,S,IT,1,1
1034_w1057,S,IT,1,1
1034_w1058,YNQ; IAFA-OF; TG,,3,0
1034_w1059,S; AGR,IP,2,1
1034_w1060,S,,1,0
1034_w1061,S,,1,0
1034_w1062,S; CH,REB,2,1
1034_w1063,S,AE,1,1
1034_w1064,S; IAFA,AF; ATTR,2,2
1034_w1065,S,AE; ATTR,1,2
1034_w1066,Q-RHET,AF; AE,1,2
1034_w1067,S,AE,1,1
1034_w1068,S; CH,AE; PER; ATTR,2,3
1034_w1069,S,APAT,1,1
1034_w1070,S-Inform,APAT; SE,1,2
1034_w1071,THK,,1,0
1034_w1072,TT; INT,,2,0
1034_w1073,REJ; CH,PER; REB,2,2
1034_w1074,REJ; CH,PER; REB,2,2
1034_w1075,S,IT,1,1
1034_w1076,S,IT,1,1
1034_w1077,S-Inform,SE,1,1
1034_w1078,S,IT,1,1
1034_w1079,S,CB,1,1
1034_w1080,S,IT,1,1
1034_w1081,S; TT,,2,0
1034_w1082,IAFA,DF,1,1
1034_w1083,YNQ,AF; BQ,1,2
1034_w1084,YNQ,AEX,1,1
1034_w1085,Q-W; CH,AEX; REB,2,2
1034_w1086,S,REB,1,1
1034_w1087,EXPL,,1,0
1034_w1088,S-Inform,AF; CB; SE,1,3
1034_w1089,IAFA; HS,ATTR; SE,2,2
1034_w1090,S; HS,ATTR; REB; SE,2,3
1034_w1091,THK,,1,0
1034_w1092,MS,,1,0
1034_w1093,S,,1,0
1034_w1094,S; MS,,2,0
1034_w1095,S-Inform,,1,0
1034_w1096,S-Inform; HS,,2,0
1034_w1097,S-Inform,,1,0
1034_w1098,Q-W; SEEP,CB,2,1
1034_w1099,YNQ,,1,0
1034_w1100,S; INT,IT,2,1
1034_w1101,S; TT,IT,2,1
1034_w1102,S,,1,0
1034_w1103,S,,1,0
1034_w1104,S,AE,1,1
1034_w1105,S-Inform,,1,0
1034_w1106,YNQ; MS,DF,2,1
1034_w1107,S; CH,ATTR; REB,2,2
1034_w1108,YNQ; MS,DF,2,1
1034_w1109,S; EXPL,PER; ATTR; REB,2,3
1034_w1110,S,AE; ATTR,1,2
1034_w1111,S,PER; ATTR; REB,1,3
1034_w1112,TT,,1,0
1034_w1113,S,PER; ATTR,1,2
1034_w1114,S,,1,0
1034_w1115,IAFA-OF,PER,1,1
1034_w1116,S,PER; SE,1,2
1034_w1117,S,PER; SE,1,2
1034_w1118,S,PER; SE,1,2
1034_w1119,S; CH,ATTR; REB,2,2
1034_w1120,S,AE; REB,1,2
1034_w1121,S,IT; IP,1,2
1034_w1122,THK; TG,,2,0
1034_w1123,TG; MS,,2,0
1034_w1124,TT; TA,,2,0
1034_w1125,Q-W; SEEP; CH,BQ; ATTR; REB,3,3
1034_w1126,TT; MS,DF,2,1
1034_w1127,S,REB,1,1
1034_w1128,S; CH,PER; REB,2,2
1034_w1129,S,,1,0
1034_w1130,S; CH,PER; ATTR; REB,2,3
1034_w1131,S,PER; REB,1,2
1034_w1132,S,DF; REB,1,2
1034_w1133,S,IT,1,1
1034_w1134,S,AP; IT; CB,1,3
1034_w1135,S; EXPL,AE; AP,2,2
1034_w1136,S,AF; AE,1,2
1034_w1137,S,AF,1,1
1034_w1138,S; HS,ATTR; SE,2,2
1034_w1139,S,AF; CB,1,2
1034_w1140,S; IAFA,AF; AE; ATTR,2,3
1034_w1141,S,,1,0
1034_w1142,S,AF,1,1
1034_w1143,S,CB,1,1
1034_w1144,S-Inform,AF; SE; CBias,1,3
1034_w1145,S,AF,1,1
1034_w1146,S,AF; AE,1,2
1034_w1147,S,AF; CB,1,2
1034_w1148,S,AE,1,1
1034_w1149,S; IAFA-OF,IT,2,1
1034_w1150,S,AP,1,1
1034_w1151,S,AP; APAT,1,2
1034_w1152,S,,1,0
1034_w1153,S,AP; APAT,1,2
1034_w1154,S; CH,AF; PER; ATTR; REB,2,4
1034_w1155,S,AF; CB,1,2
1034_w1156,S; CORR; CH,REB,3,1
1034_w1157,S-Inform; CH,REB; SE,2,2
1034_w1158,S,SE,1,1
1034_w1159,S; TT,SE,2,1
1034_w1160,S,IP,1,1
1034_w1161,S; CORR,,2,0
1034_w1162,S; CORR,ATTR,2,1
1034_w1163,S,CB; SE,1,2
1034_w1164,S; CH; MS,REB,3,1
1034_w1165,IAFA-OF; TG,,2,0
1034_w1166,S; CH,REB,2,1
1034_w1167,S,IT,1,1
1034_w1168,S-Inform; HS,IT,2,1
1034_w1169,S; IAFA,PER; CB,2,2
1034_w1170,S-Inform; CH,PER; ATTR; SE,2,3
1034_w1171,S-Inform; CH,PER; ATTR; SE,2,3
1034_w1172,S-Inform; CH,AF; PER; ATTR; SE,2,4
1034_w1173,S; IAFA-OF,PER; IP,2,2
1034_w1174,TG,,1,0
1034_w1175,S; EXPL,PER; IT; ATTR,2,3
1034_w1176,S,PER,1,1
1034_w1177,S,PER,1,1
1034_w1178,S,IT,1,1
1034_w1179,S,,1,0
1034_w1180,S,,1,0
1034_w1181,Q-RHET,IT; CB,1,2
1034_w1182,S; CH,ATTR; REB,2,2
1034_w1183,S,ATTR,1,1
1034_w1184,IAFA,AF; ATTR,1,2
1034_w1185,IAFA,AF; ATTR,1,2
1034_w1186,S; CH,ATTR; REB,2,2
1034_w1187,S,ATTR,1,1
1034_w1188,S,CB,1,1
1034_w1189,S-Inform; TT,IT; SE,2,2
1034_w1190,S-Inform,IT; SE,1,2
1034_w1191,TT; MS,,2,0
1034_w1192,S,,1,0
1034_w1193,MS,,1,0
1034_w1194,S,,1,0
1034_w1195,S,,1,0
1034_w1196,S,,1,0
1034_w1197,S,,1,0
1034_w1198,Q-W; OQ,,2,0
1034_w1199,S,IP,1,1
1034_w1200,IAFA,,1,0
1034_w1201,Q-W; OQ,,2,0
1034_w1202,YNQ,,1,0
1034_w1203,S; ANS,ATTR,2,1
1034_w1204,S; CH,AF; ATTR; SE,2,3
1034_w1205,S,AF; ATTR,1,2
1034_w1206,S,AF; ATTR,1,2
1034_w1207,S,AF; ATTR,1,2
1034_w1208,S; S-Inform,AF; CBias,2,2
1034_w1209,YNQ; Q-RHET,AF; CB; SE,2,3
1034_w1210,S; EXPL,AF; ATTR; CB,2,3
1034_w1211,S,AF; ATTR,1,2
1034_w1212,S; IAFA,PB; IP; ATTR,2,3
1034_w1213,S,AF; AE; ATTR,1,3
1034_w1214,S,CB,1,1
1034_w1215,S,AF; AE; ATTR,1,3
1034_w1216,S-Inform; CH,AF; ATTR; CB; SE,2,4
1034_w1217,TT; TG,,2,0
1034_w1218,TT,,1,0
1034_w1219,S; CH,ATTR; REB; SE,2,3
1034_w1220,S; CH,REB; SE,2,2
1034_w1221,S; CH,ATTR; REB,2,2
1034_w1222,S; CH,ATTR; REB,2,2
1034_w1223,THK,,1,0
1034_w1224,TG,,1,0
1034_w1225,S; IAFA,PER,2,1
1034_w1226,S; CH,PER; REB,2,2
1034_w1227,S-Inform; CH,PER; ATTR; REB; SE,2,4
1034_w1228,S; IAFA,IP; REB,2,2
1034_w1229,S,PB; ATTR,1,2
1034_w1230,S-Inform,ATTR; SE,1,2
1034_w1231,TT; MS,DF,2,1
1034_w1232,S,IT; IP,1,2
1034_w1233,S,PER; CB,1,2
1034_w1234,THK; TG,,2,0
1034_w1235,TT,,1,0
1034_w1236,S,PB; ATTR; REB,1,3
1034_w1237,S,IT,1,1
1034_w1238,S,SE,1,1
1034_w1239,S,IT,1,1
1034_w1240,S,PB; ATTR,1,2
1034_w1241,S,CB,1,1
1034_w1242,S,PB; ATTR,1,2
1034_w1243,S; S-Inform,ATTR; SE,2,2
1034_w1244,S,ATTR; SE,1,2
1034_w1245,S,PER; REB,1,2
1034_w1246,S,PB; ATTR,1,2
1034_w1247,S; CH,PER; REB; SE,2,3
1034_w1248,Q-RHET,DF; REB,1,2
1034_w1249,S,IT,1,1
1034_w1250,S,IT; SE,1,2
1034_w1251,S; HS,SE,2,1
1034_w1252,S; CH,AF; ATTR,2,2
1034_w1253,S; CH,PB; ATTR,2,2
1034_w1254,S; CH,PB; REB,2,2
1034_w1255,THK,,1,0
1034_w1256,IAFA; TG,,2,0
1034_w1257,S; MS,DF; IP,2,2
1034_w1258,S-Inform; CH,AF; REB,2,2
1034_w1259,S-Inform; CH,AF; PER; ATTR; REB,2,4
1034_w1260,S; IAFA,AF; AE; PER,2,3
1034_w1261,S,AF; PER,1,2
1034_w1262,S,UF,1,1
1034_w1263,TG,,1,0
1034_w1264,THK,,1,0
1034_w1265,S,,1,0
1034_w1266,S; DIS; CH,PER; ATTR; REB,3,3
1034_w1267,S,PER; ATTR,1,2
1034_w1268,S,AE; PER,1,2
1034_w1269,S,PB,1,1
1034_w1270,S,PB,1,1
1034_w1271,S,PB; ATTR; REB,1,3
1034_w1272,S,,1,0
1034_w1273,S,PER; ATTR; CB,1,3
1034_w1274,MS,,1,0
1034_w1275,S; HS,CB,2,1
1034_w1276,S,CB,1,1
1034_w1277,S; HS,,2,0
1034_w1278,S,CB,1,1
1034_w1279,S; CH,ATTR; REB,2,2
1034_w1280,S; CH,REB,2,1
1034_w1281,S,REB,1,1
1034_w1282,Q-W; SEEP,REB; CB,2,2
1034_w1283,S,IP; REB,1,2
1034_w1284,TT; MS,,2,0
1034_w1285,S,IP,1,1
1034_w1286,S,IT,1,1
1034_w1287,S-Inform,IT; SE,1,2
1034_w1288,S,IP,1,1
1034_w1289,S-Inform; INT,IT; SE,2,2
1034_w1290,S; TT,AE; IP,2,2
1034_w1291,S,AE,1,1
1034_w1292,S,AE,1,1
1034_w1293,S,PER; ATTR,1,2
1034_w1294,S-Inform,IT; IP,1,2
1034_w1295,S,AE; IP,1,2
1034_w1296,S,AE; IP,1,2
1034_w1297,S,IT,1,1
1034_w1298,S,IT,1,1
1034_w1299,S,IP,1,1
1034_w1300,S,IP; CB,1,2
1034_w1301,S,CB,1,1
1034_w1302,S,IP,1,1
1034_w1303,S,IP,1,1
1034_w1304,TG,,1,0
1034_w1305,S; REJ,REB,2,1
1034_w1306,S,,1,0
1034_w1307,S,AE,1,1
1034_w1308,S-Inform,IT,1,1
1034_w1309,S,,1,0
1034_w1310,S,DF,1,1
1034_w1311,Q-W; S,ATTR; REB,2,2
1034_w1312,S,,1,0
1034_w1313,S,ATTR; REB,1,2
1034_w1314,S,REB,1,1
1034_w1315,S,PER; CB,1,2
1034_w1316,S,PER; CB,1,2
1034_w1317,S,REB,1,1
1034_w1318,S,ATTR; REB,1,2
1034_w1319,S,,1,0
1034_w1320,TT; INT,,2,0
1034_w1321,TT,,1,0
1034_w1322,TT; T-REQ,,2,0
1034_w1323,YNQ; Q-RHET,CB,2,1
1034_w1324,S,,1,0
1034_w1325,S; CH,PER; ATTR; REB; SE,2,4
1034_w1326,S,PER; ATTR,1,2
1034_w1327,S,AF; PER; ATTR,1,3
1034_w1328,S; CH,PB; PER; REB,2,3
1034_w1329,S; CH,AF; PER; ATTR; REB,2,4
1034_w1330,S; CH,AF; IP; ATTR; REB,2,4
1034_w1331,S,IT,1,1
1034_w1332,S,ATTR; REB,1,2
1034_w1333,S,ATTR,1,1
1034_w1334,S,ATTR,1,1
1034_w1335,S,IT; SE,1,2
1034_w1336,S; EXPL,ATTR; SE,2,2
1034_w1337,S,ATTR; SE,1,2
1034_w1338,S,IT; CB,1,2
1034_w1339,S,AF; PB; ATTR; CB,1,4
1034_w1340,S,AF,1,1
1034_w1341,S,CB; SE,1,2
1034_w1342,YNQ,,1,0
1034_w1343,S,IP,1,1
1034_w1344,S,SE,1,1
1034_w1345,S,REB,1,1
1034_w1346,THK,,1,0
1034_w1347,THK,,1,0
1034_w1348,S-Inform,,1,0
1034_w1349,S; TT,AP; APAT,2,2
1034_w1350,S; HS,ATTR,2,1
1034_w1351,S; HS,ATTR,2,1
1034_w1352,S; HS,AF,2,1
1034_w1353,S-Inform,,1,0
1034_w1354,S-Inform; CH,ATTR; SE,2,2
1034_w1355,YNQ,,1,0
1034_w1356,S; CORR; CH,REB,3,1
1034_w1357,S,APAT,1,1
1034_w1358,S,DF; SE,1,2
1034_w1359,S,ATTR,1,1
1034_w1360,S,IP,1,1
1034_w1361,S,PER,1,1
1034_w1362,S,DF,1,1
1034_w1363,Q-W; CH,AF; BQ; ATTR; AEX,2,4
1034_w1364,S,ATTR,1,1
1034_w1365,Q-RHET,CB,1,1
1034_w1366,S,ATTR,1,1
1034_w1367,S,PER; ATTR,1,2
1034_w1368,S; HS,PER; SE,2,2
1034_w1369,S; EXPL,PER; ATTR; REB,2,3
1034_w1370,Q-W; Q-RHET,DF; CB,2,2
1034_w1371,Q-W; Q-RHET,CB,2,1
1034_w1372,S,AF; CB,1,2
1034_w1373,S-Inform,CB; SE,1,2
1034_w1374,Q-RHET,AF; CB; SE,1,3
1034_w1375,Q-RHET,CB,1,1
1034_w1376,TT; MS,DF,2,1
1034_w1377,S,ATTR; REB,1,2
1034_w1378,S,ATTR; REB,1,2
1034_w1379,S,,1,0
1034_w1380,YNQ,,1,0
1034_w1381,S; EXPL,DF; IA,2,2
1034_w1382,S,IA,1,1
1034_w1383,S,,1,0
1034_w1384,S; HS,,2,0
1034_w1385,S,,1,0
1034_w1386,S,,1,0
1034_w1387,S,DF; IA,1,2
1034_w1388,S,DF; IA,1,2
1034_w1389,S; HS,IT,2,1
1034_w1390,S,ATTR,1,1
1034_w1391,S,PER; ATTR,1,2
1034_w1392,S-Inform; HS,ATTR; SE,2,2
1034_w1393,S,PB; ATTR,1,2
1034_w1394,S,ATTR; CB,1,2
1034_w1395,S,DF; IA,1,2
1034_w1396,S,ATTR,1,1
1034_w1397,S,PER; ATTR,1,2
1034_w1398,CH; TG; MS,REB,3,1
1034_w1399,S; HS,,2,0
1034_w1400,S; HS,,2,0
1034_w1401,S; HS,,2,0
1034_w1402,S,,1,0
1034_w1403,S; HS,AF; PER; ATTR,2,3
1034_w1404,S,AF,1,1
1034_w1405,S,AF,1,1
1034_w1406,S,AF; AE,1,2
1034_w1407,S-Inform; HS,AF; AE,2,2
1034_w1408,S-Inform,PER; ATTR,1,2
1034_w1409,S,REB,1,1
1034_w1410,IAFA; HS,REB,2,1
1034_w1411,S-Inform; HS,AF; AE,2,2
1034_w1412,Q-W; HS,ATTR; REB,2,2
1034_w1413,S; HS,REB; SE,2,2
1034_w1414,IAFA; MS,,2,0
1034_w1415,S; HS,REB,2,1
1034_w1416,S; HS,ATTR; REB,2,2
1034_w1417,S; HS,AF; AE,2,2
1034_w1418,S,UF; IP,1,2
1034_w1419,IAFA,UF,1,1
1034_w1420,S,UF,1,1
1034_w1421,S,UF,1,1
1034_w1422,S,AE; APAT,1,2
1034_w1423,S,APAT; UF,1,2
1034_w1424,S,AF; ATTR; REB,1,3
1034_w1425,S-Inform; CH,AF; PER; ATTR; REB,2,4
1034_w1426,IAFA,UF,1,1
1034_w1427,IAFA,UF,1,1
1034_w1428,IAFA,UF,1,1
1034_w1429,TT; MS,,2,0
1034_w1430,S; EXPL,ATTR; REB,2,2
1034_w1431,S,,1,0
1034_w1432,S; CH,REB; SE,2,2
1034_w1433,S; HS,SE,2,1
1034_w1434,S,CB; SE,1,2
1034_w1435,S; CH,REB; SE,2,2
1034_w1436,S,SE,1,1
1034_w1437,TT; MS,DF,2,1
1034_w1438,Q-W; Q-RHET,AF; DF; BQ,2,3
1034_w1439,Q-W; CH,ATTR; AEX; REB,2,3
1034_w1440,S,IT; IP,1,2
1034_w1441,S; IAFA-OF,IP,2,1
1034_w1442,S,IP,1,1
1034_w1443,S; CH,PER; ATTR; REB,2,3
1034_w1444,S-Inform,,1,0
1034_w1445,S,,1,0
1034_w1446,S,,1,0
1034_w1447,S,CB,1,1
1034_w1448,S,CB,1,1
1034_w1449,S,CB,1,1
1034_w1450,S; CH,AF; CB,2,2
1034_w1451,S,,1,0
1034_w1452,S; MS,,2,0
1034_w1453,S-Inform; CH; HS,ATTR; REB,3,2
1034_w1454,S-Inform; CH,REB; SE,2,2
1034_w1455,YNQ; REJ; ANS,REB,3,1
1034_w1456,S; CORR,IP,2,1
1034_w1457,S,,1,0
1034_w1458,S; CORR,,2,0
1034_w1459,IAFA,,1,0
1034_w1460,S; IAFA,CB,2,1
1034_w1461,S-Inform,IT,1,1
1034_w1462,S-Inform,IT; SE,1,2
1034_w1463,S,CB,1,1
1034_w1464,S,,1,0
1034_w1465,S,CB,1,1
1034_w1466,S,,1,0
1034_w1467,S,,1,0
1034_w1468,S,,1,0
1034_w1469,S,CB; CBias,1,2
1034_w1470,S,AF; PB; CB,1,3
1034_w1471,S,CB; CBias,1,2
1034_w1472,S,CB; CBias,1,2
1034_w1473,S,PB; CB,1,2
1034_w1474,S; EXPL,AF; PB; CB,2,3
1034_w1475,S,,1,0
1034_w1476,S,,1,0
1034_w1477,S,,1,0
1034_w1478,S; CORR; TT,,3,0
1034_w1479,S,CB,1,1
1034_w1480,S,ATTR; REB,1,2
1034_w1481,S,SE,1,1
1034_w1482,S,,1,0
1034_w1483,S,,1,0
1034_w1484,S,CB,1,1
1034_w1485,YNQ; Q-RHET,AE; CB,2,2
1034_w1486,S,,1,0
1034_w1487,S; IAFA-OF,SE,2,1
1034_w1488,S,IT; SE,1,2
1034_w1489,Q-RHET; TT,,2,0
1034_w1490,S; DIS,DF; IP,2,2
1034_w1491,S,DF,1,1
1034_w1492,S,AF; PB; ATTR,1,3
1034_w1493,S,AF; AE,1,2
1034_w1494,THK,,1,0
1034_w1495,S; TG,,2,0
1034_w1496,S,,1,0
1034_w1497,S,,1,0
1034_w1498,S; HS,,2,0
1034_w1499,TT; MS,,2,0
1034_w1500,S,,1,0
1034_w1501,S,,1,0
1034_w1502,S-Inform,AF,1,1
1034_w1503,S,,1,0
1034_w1504,S,REB,1,1
1034_w1505,YNQ,BQ,1,1
1034_w1506,S; CH,PER; ATTR,2,2
1034_w1507,IAFA; MS,,2,0
1034_w1508,S,PER,1,1
1034_w1509,S; CH,AF; ATTR; REB,2,3
1034_w1510,S; HS,IT,2,1
1034_w1511,S,PER; ATTR,1,2
1034_w1512,S,IT,1,1
1034_w1513,S,PER; ATTR,1,2
1034_w1514,S; CH,PER; ATTR; REB,2,3
1034_w1515,S,PER,1,1
1034_w1516,S,PER,1,1
1034_w1517,S,AE,1,1
1034_w1518,IAFA-OF; TG,,2,0
1034_w1519,TT,,1,0
1034_w1520,S,IT,1,1
1034_w1521,S,,1,0
1034_w1522,S,,1,0
1034_w1523,S,,1,0
1034_w1524,Q-W; S,AF,2,1
1034_w1525,S; HS,SE,2,1
1034_w1526,Q-W; Q-RHET,AF,2,1
1034_w1527,S,IT; SE,1,2
1034_w1528,S,IT,1,1
1034_w1529,S; CORR,ATTR,2,1
1034_w1530,S,IT; ATTR,1,2
1034_w1531,S,IT,1,1
1034_w1532,IAFA; MS,DF,2,1
1034_w1533,S; HS,IT; ATTR,2,2
1034_w1534,S; CH,IT; ATTR; REB,2,3
1034_w1535,S; CH,ATTR; REB,2,2
1034_w1536,S; S-Inform; CH,AF; ATTR; REB,3,3
1034_w1537,S; IAFA,ATTR,2,1
1034_w1538,S,ATTR; SE,1,2
1034_w1539,S,IT; ATTR,1,2
1034_w1540,S,IT; SE,1,2
1034_w1541,S,PER; ATTR,1,2
1034_w1542,S-Inform,PER; SE,1,2
1034_w1543,S-Inform,SE,1,1
1034_w1544,S; CH,ATTR; REB,2,2
1034_w1545,S-Inform,ATTR; SE,1,2
1034_w1546,Q-RHET; TT,,2,0
1034_w1547,S; TT,,2,0
1034_w1548,S,PER,1,1
1034_w1549,S,PER,1,1
1034_w1550,S-Inform,IT,1,1
1034_w1551,S,ATTR,1,1
1034_w1552,S-Inform,PER,1,1
1034_w1553,S,PER; ATTR,1,2
1034_w1554,S,,1,0
1034_w1555,S; IAFA,IP,2,1
1034_w1556,S; MS,,2,0
1034_w1557,S; MS,,2,0
1034_w1558,S; HS,,2,0
1034_w1559,Q-W; HS,,2,0
1034_w1560,S,,1,0
1034_w1561,S,,1,0
1034_w1562,S-Inform; CH; HS,REB; SE,3,2
1034_w1563,S-Inform,,1,0
1034_w1564,S-Inform; HS,,2,0
1034_w1565,S; CH,ATTR; REB,2,2
1034_w1566,Q-W; OQ; TG,,3,0
1034_w1567,TT; MS,DF,2,1
1034_w1568,S; HS,AF,2,1
1034_w1569,S,AE,1,1
1034_w1570,S,AE,1,1
1034_w1571,S; IAFA-OF,IP,2,1
1034_w1572,S,,1,0
1034_w1573,S,AE,1,1
1034_w1574,S,IP,1,1
1034_w1575,S,,1,0
1034_w1576,S,IT,1,1
1034_w1577,S,,1,0
1034_w1578,S,UF,1,1
1034_w1579,S,IP,1,1
1034_w1580,S,AF,1,1
1034_w1581,S,AE; UF; IP,1,3
1034_w1582,Q-W; TG,,2,0
1034_w1583,S,IT; CB,1,2
1034_w1584,S,IT; CB,1,2
1034_w1585,S,IT,1,1
1034_w1586,S; S-Inform,AF; IT,2,2
1034_w1587,S,AF; SE,1,2
1034_w1588,S; CH,PER; ATTR; REB,2,3
1034_w1589,S,PER; ATTR,1,2
1034_w1590,S,PER; ATTR,1,2
1034_w1591,S,PER,1,1
1034_w1592,S,PER; ATTR,1,2
1034_w1593,S,AF; PER; IP; CB,1,4
1034_w1594,S,IT; IP,1,2
1034_w1595,S,PER; ATTR,1,2
1034_w1596,S,AF; PER; ATTR,1,3
1034_w1597,S,AF,1,1
1034_w1598,S,AF,1,1
1034_w1599,S,CB,1,1
1034_w1600,S,IT; SE,1,2
1034_w1601,S,,1,0
1034_w1602,S; S-Inform,IT; ATTR,2,2
1034_w1603,S; S-Inform,IT; SE,2,2
1034_w1604,S,AF,1,1
1034_w1605,S,IT; SE,1,2
1034_w1606,S,SE,1,1
1034_w1607,S,,1,0
1034_w1608,S,SE,1,1
1034_w1609,S,,1,0
1034_w1610,S,SE,1,1
1034_w1611,IAFA,AF,1,1
1034_w1612,IAFA,AF,1,1
1034_w1613,S,IT; CB,1,2
1034_w1614,S,IT,1,1
1034_w1615,S,IT,1,1
1034_w1616,S; MS,PER,2,1
1034_w1617,DIS; REJ,REB,2,1
1034_w1618,S,IT; IP,1,2
